id,answer,question,hint,desc
53d0e909-f058-4b1a-88dc-d57b3354a743,"Obtain proper legal authorization (e.g., corporate policy consent, warrant, or legal hold)",Một nhóm điều tra pháp y đang điều tra một mối đe dọa nội bộ tiềm tàng. Họ cần phân tích máy tính xách tay của công ty nghi phạm nhưng phải đảm bảo hành động của mình hợp pháp. Bước nào là QUAN TRỌNG NHẤT trước khi bắt đầu quá trình kiểm tra?,"* Phải có sự cho phép hợp pháp thích hợp (ví dụ: sự chấp thuận theo chính sách của công ty, lệnh khám xét hoặc lệnh tạm giữ hợp pháp)","- Category: Security Operations; Topics: Digital Forensic\n\n* Obtain proper legal authorization (e.g., corporate policy consent, warrant, or legal hold): Phải có sự cho phép hợp pháp thích hợp (ví dụ: sự chấp thuận theo chính sách của công ty, lệnh khám xét hoặc lệnh tạm giữ hợp pháp)\n- Trước khi kiểm tra bất kỳ thiết bị nào, nhóm pháp y phải có được sự cho phép hợp pháp. Sự cho phép này có thể dựa trên các chính sách sử dụng được chấp nhận của công ty, cho phép tổ chức kiểm tra thiết bị thuộc sở hữu của công ty, lệnh tạm giữ hợp pháp hoặc lệnh của tòa án. Nếu không có sự cho phép hợp lệ, bất kỳ bằng chứng nào được thu thập đều có thể không được chấp nhận và có thể khiến tổ chức phải chịu trách nhiệm pháp lý."
e96764cb-b995-478e-8ab7-97fe0703e2cb,On-path (man-in-the-middle) attack,"Kẻ tấn công tự đặt mình giữa máy khách và máy chủ trên mạng Wi-Fi công cộng, chặn bắt và có khả năng sửa đổi thông tin liên lạc trong thời gian thực. Đây là loại tấn công nào?",* Tấn công trên đường truyền,"- Category: Threats Vulnerabilities; Topics: Attack Types\n\n* On-path (man-in-the-middle) attack: Tấn công trên đường truyền\n- Tấn công trên đường truyền (trước đây gọi là tấn công người trung gian hoặc MITM) xảy ra khi kẻ tấn công bí mật chặn và có thể thay đổi thông tin liên lạc giữa hai bên tin rằng họ đang liên lạc trực tiếp. Trên mạng Wi-Fi công cộng, kẻ tấn công có thể sử dụng các công cụ như giả mạo ARP để chuyển hướng lưu lượng truy cập qua thiết bị của chúng. Mã hóa TLS/SSL và xác minh chứng chỉ là những biện pháp phòng vệ chính chống lại các cuộc tấn công trên đường truyền."
d11ef628-bd01-46bd-a445-40c91fcd6e03,Online Certificate Status Protocol (OCSP),Một quản trị viên bảo mật phát hiện ra rằng một chứng chỉ đã bị xâm phạm và cần phải bị vô hiệu hóa trước ngày hết hạn. Cơ chế nào cho phép kiểm tra trạng thái thu hồi chứng chỉ theo thời gian thực?,* Giao thức trạng thái chứng chỉ trực tuyến,"- Category: Security Architecture; Topics: PKI\n\n* Online Certificate Status Protocol (OCSP): Giao thức trạng thái chứng chỉ trực tuyến\n- Giao thức OCSP (Online Certificate Status Protocol) cung cấp khả năng kiểm tra thu hồi chứng chỉ theo thời gian thực bằng cách cho phép máy khách truy vấn bộ phản hồi OCSP về trạng thái của một chứng chỉ cụ thể. Không giống như CRL (là các danh sách được công bố định kỳ cần phải tải xuống và phân tích), OCSP cung cấp phản hồi tức thì, cập nhật cho từng chứng chỉ. Kỹ thuật OCSP stapling cải thiện hiệu suất bằng cách cho phép máy chủ lưu vào bộ nhớ đệm và hiển thị phản hồi OCSP trong quá trình bắt tay TLS."
1b6f9f48-47ee-4220-8914-bd679f352cbd,Operating system patching and access control configuration,"Trong mô hình trách nhiệm chung đối với việc triển khai điện toán đám mây IaaS, trách nhiệm nào sau đây thuộc về KHÁCH HÀNG?",* Vá lỗi hệ điều hành và cấu hình kiểm soát truy cập,"- Category: Security Architecture; Topics: Cloud Security\n\n* Operating system patching and access control configuration: Vá lỗi hệ điều hành và cấu hình kiểm soát truy cập\n- Trong mô hình chia sẻ trách nhiệm IaaS, khách hàng chịu trách nhiệm cho mọi thứ ở trên cấp độ hypervisor: vá lỗi hệ điều hành, bảo mật ứng dụng, mã hóa dữ liệu, quản lý danh tính và quyền truy cập, và cấu hình tường lửa. Nhà cung cấp dịch vụ đám mây chịu trách nhiệm về cơ sở hạ tầng vật lý, phần cứng mạng, hypervisor và bảo mật trung tâm dữ liệu. Hiểu rõ sự phân chia này là rất quan trọng để duy trì bảo mật trong môi trường đám mây."
f7b787ad-84e3-4e2f-a033-1b3061d0790b,Organized crime,"Một nhóm tội phạm mạng vận hành nền tảng ransomware-as-a-service (RaaS), tuyển dụng các thành viên để triển khai ransomware và chia lợi nhuận. Loại phân loại tác nhân đe dọa nào mô tả chính xác nhất nhóm này?",* Tội phạm có tổ chức,"- Category: Threats Vulnerabilities; Topics: Threat Actors\n\n* Organized crime: Tội phạm có tổ chức\n- Các nhóm tội phạm có tổ chức trong không gian mạng chủ yếu bị thúc đẩy bởi lợi ích tài chính và vận hành các hoạt động tội phạm tinh vi. Việc vận hành nền tảng RaaS (Remote Access as a Service) thể hiện những đặc điểm nổi bật của tội phạm có tổ chức: hoạt động có cấu trúc, mô hình chia sẻ lợi nhuận, tuyển mộ thành viên và coi tội phạm mạng như một hoạt động kinh doanh. Các nhóm này thường có nguồn lực đáng kể và hoạt động xuyên biên giới quốc tế."
699e96a6-6e89-4826-a143-0e219a72c307,Password spraying,"Kẻ tấn công sử dụng kỹ thuật thử các mật khẩu phổ biến như ""Password123"" và ""Summer2026!"" trên nhiều tài khoản người dùng thay vì thử nhiều mật khẩu trên một tài khoản duy nhất. Đây là loại tấn công nào?",* Tấn công phun mật khẩu,"- Category: Threats Vulnerabilities; Topics: Attack Types\n\n* Password spraying: Tấn công phun mật khẩu\n- Tấn công phun mật khẩu là một kỹ thuật tấn công thử một số lượng nhỏ các mật khẩu thông dụng vào nhiều tài khoản cùng một lúc. Không giống như tấn công vét cạn truyền thống (thử nhiều mật khẩu vào một tài khoản), tấn công phun mật khẩu tránh được các chính sách khóa tài khoản bằng cách phân tán các lần thử trên nhiều tài khoản. Kỹ thuật này hiệu quả vì nhiều tổ chức vẫn có người dùng sử dụng mật khẩu yếu hoặc mật khẩu thông dụng bất chấp các chính sách bảo mật."
2cc517fe-7c45-406b-9802-4d0b415baa54,Phishing,"Một nhân viên nhận được một email có vẻ như đến từ bộ phận CNTT, yêu cầu họ nhấp vào một liên kết để đặt lại mật khẩu. Liên kết này dẫn đến một trang đăng nhập giả mạo nhằm thu thập thông tin đăng nhập. Đây là loại tấn công kỹ thuật xã hội nào?",* Tấn công lừa đảo,- Category: Threats Vulnerabilities; Topics: Social Engineering\n\n* Phishing: Tấn công lừa đảo\n- Tấn công lừa đảo (phishing) là một hình thức tấn công kỹ thuật xã hội sử dụng email giả mạo để lừa người nhận tiết lộ thông tin nhạy cảm hoặc nhấp vào các liên kết độc hại. Email này giả mạo một tổ chức đáng tin cậy (bộ phận CNTT) và tạo ra sự khẩn cấp (yêu cầu đặt lại mật khẩu) để thao túng nạn nhân. Tấn công lừa đảo vẫn là một trong những phương thức tấn công ban đầu phổ biến và hiệu quả nhất được các đối tượng tấn công sử dụng.
07b8ff7c-4bc0-4713-999d-d96a7c3886c7,Polymorphism,Một nhà nghiên cứu bảo mật phân tích phần mềm độc hại sử dụng mã đa hình để thay đổi chữ ký của nó sau mỗi lần lây nhiễm trong khi vẫn duy trì chức năng tương tự. Kỹ thuật né tránh phần mềm độc hại nào được mô tả ở đây?,* Phần mềm độc hại đa hình,"- Category: Threats Vulnerabilities; Topics: Malware\n\n* Polymorphism: Phần mềm độc hại đa hình\n- Phần mềm độc hại đa hình thay đổi mã hoặc chữ ký của nó sau mỗi lần lặp lại trong khi vẫn duy trì chức năng độc hại. Nó sử dụng các thuật toán mã hóa và giải mã với các khóa biến đổi để tạo ra các bản sao có hình dạng khác nhau của chính nó. Kỹ thuật này được thiết kế đặc biệt để né tránh sự phát hiện dựa trên chữ ký của phần mềm chống virus, vốn dựa vào việc xác định các mẫu phần mềm độc hại đã biết. Phân tích hành vi và phát hiện theo phương pháp phán đoán hiệu quả hơn đối với các mối đe dọa đa hình."
7ff1c1dd-615b-4011-b0eb-892824aa1f84,Preparation,"Một tổ chức vừa xác nhận bị nhiễm mã độc tống tiền trên nhiều máy chủ. Theo chu trình ứng phó sự cố, giai đoạn ĐẦU TIÊN nào đáng lẽ phải được hoàn thành trước khi sự kiện này xảy ra?",* Sự chuẩn bị,"- Category: Security Operations; Topics: Incident Response\n\n* Preparation: Chuẩn bị\n- Công tác chuẩn bị là giai đoạn đầu tiên của chu trình ứng phó sự cố và cần được hoàn thành trước khi bất kỳ sự cố nào xảy ra. Nó bao gồm việc xây dựng kế hoạch ứng phó sự cố, thiết lập quy trình liên lạc, tập hợp đội ngũ ứng phó sự cố, tiến hành đào tạo và đảm bảo có sẵn các công cụ và nguồn lực phù hợp. Nếu không có sự chuẩn bị đầy đủ, tổ chức sẽ gặp khó khăn trong việc ứng phó hiệu quả."
e5144dd5-d9ca-408a-824d-e063adad8308,Preparation (pre-established in the IR plan),Một công ty gặp sự cố rò rỉ dữ liệu và cần quyết định xem có nên báo cáo cho cơ quan thực thi pháp luật hay không. Quyết định này nên được đưa ra ở giai đoạn nào trong quá trình xử lý sự cố?,* Công tác chuẩn bị (đã được thiết lập sẵn trong kế hoạch quan hệ nhà đầu tư),"- Category: Security Operations; Topics: Incident Response\n\n* Preparation (pre-established in the IR plan): Công tác chuẩn bị (đã được thiết lập sẵn trong kế hoạch quan hệ nhà đầu tư)\n- Quyết định về thời điểm và cách thức huy động lực lượng thực thi pháp luật cần được xác định trước trong giai đoạn chuẩn bị như một phần của kế hoạch ứng phó sự cố. Kế hoạch này cần xác định các tiêu chí leo thang, sự tham gia của cố vấn pháp lý, các yêu cầu thông báo cho cơ quan quản lý và các đầu mối liên lạc với lực lượng thực thi pháp luật. Việc đưa ra những quyết định này trong khi sự cố đang diễn ra sẽ dẫn đến sự chậm trễ và phản ứng không nhất quán."
f0335999-7ea9-40f4-9931-156e41c6730c,Pretexting and tailgating,Kẻ tấn công giả vờ là nhân viên mới và nhờ một đồng nghiệp giữ cửa đang khóa mở trong khi mang theo một hộp đồ dùng văn phòng. Hai kỹ thuật tấn công phi kỹ thuật nào đang được kết hợp?,* Bịa đặt và bám đuôi,- Category: Threats Vulnerabilities; Topics: Social Engineering\n\n* Pretexting and tailgating: Bịa đặt và bám đuôi\n- Tình huống này kết hợp việc giả danh (tạo ra một câu chuyện bịa đặt — chẳng hạn như là nhân viên mới đang mang đồ tiếp tế) với việc bám đuôi (theo sát người được ủy quyền qua lối vào an ninh). Kẻ tấn công lợi dụng lòng tốt của con người bằng cách giả vờ cần giúp đỡ trong khi đang mang đồ. Việc đào tạo nhân viên cách lịch sự khi tiếp xúc với người lạ và yêu cầu thẻ ra vào riêng lẻ tại mỗi điểm vào giúp ngăn chặn cuộc tấn công này.
98c931f8-7acd-468d-be32-68c8471d60a4,Private cloud,"Mô hình triển khai đám mây nào cung cấp tài nguyên chuyên dụng cho một tổ chức duy nhất và được lưu trữ tại chỗ hoặc bởi bên thứ ba, mang lại mức độ kiểm soát và tùy chỉnh cao nhất?",* Đám mây riêng,"- Category: Security Architecture; Topics: Cloud Security\n\n* Private cloud: Đám mây riêng\n- Đám mây riêng cung cấp cơ sở hạ tầng đám mây chuyên dụng dành riêng cho một tổ chức duy nhất. Nó có thể được lưu trữ tại chỗ trong trung tâm dữ liệu của tổ chức hoặc bởi một nhà cung cấp bên thứ ba. Đám mây riêng cung cấp mức độ kiểm soát, tùy chỉnh và bảo mật cao nhất vì tài nguyên không được chia sẻ với các tổ chức khác. Chúng thường được các tổ chức lựa chọn nếu có các yêu cầu nghiêm ngặt về quy định hoặc chủ quyền dữ liệu."
236471fc-dfb2-4e49-beb3-68b64f6c7235,Privilege escalation,"Một chuyên gia phân tích bảo mật phát hiện ra rằng kẻ tấn công đã giành được quyền truy cập ban đầu với tư cách người dùng thông thường, sau đó lợi dụng một quy tắc sudo được cấu hình sai để giành quyền root trên máy chủ Linux. Đây là loại kỹ thuật tấn công nào?",* Leo thang đặc quyền,"- Category: Threats Vulnerabilities; Topics: Attack Types\n\n* Privilege escalation: Leo thang đặc quyền\n- Tấn công leo thang đặc quyền là một kỹ thuật tấn công trong đó kẻ tấn công giành được quyền truy cập cao hơn vào các tài nguyên thường bị hạn chế. Trong trường hợp này, kẻ tấn công đã khai thác một quy tắc sudo được cấu hình sai để leo thang từ tài khoản người dùng thông thường lên quyền truy cập root (quản trị). Đây cụ thể là leo thang đặc quyền theo chiều dọc — di chuyển từ cấp độ đặc quyền thấp hơn lên cấp độ cao hơn trên cùng một hệ thống."
19caa873-2fcd-4f94-9d9a-5cf7aaf0c72b,Protected Health Information (PHI),"Một tổ chức chăm sóc sức khỏe xử lý hồ sơ bệnh nhân bao gồm tên, địa chỉ, chẩn đoán và kế hoạch điều trị. Dữ liệu này được phân loại là loại thông tin nhạy cảm nào?",* Thông tin sức khỏe được bảo mật,"- Category: Program Management; Topics: Data Privacy\n\n* Protected Health Information (PHI): Thông tin sức khỏe được bảo mật\n- Thông tin sức khỏe được bảo mật (PHI) bao gồm bất kỳ thông tin sức khỏe nào có thể nhận dạng cá nhân liên quan đến tình trạng sức khỏe thể chất hoặc tinh thần, việc cung cấp dịch vụ chăm sóc sức khỏe hoặc thanh toán cho dịch vụ chăm sóc sức khỏe của một người. Hồ sơ bệnh nhân chứa tên, chẩn đoán và kế hoạch điều trị là PHI, được bảo vệ theo HIPAA. Mặc dù PHI bao gồm các yếu tố PII, nhưng bối cảnh liên quan đến sức khỏe khiến PHI trở thành phân loại cụ thể và phù hợp hơn."
52e953dd-b47a-43ee-8571-22cf526833c9,Qualitative risk analysis,"Việc đánh giá rủi ro sử dụng các xếp hạng chủ quan như ""Cao"", ""Trung bình"" và ""Thấp"" thay vì các con số cụ thể bằng đô la được phân loại là loại phân tích nào?",* Phân tích rủi ro định tính,"- Category: Program Management; Topics: Risk Management\n\n* Qualitative risk analysis: Phân tích rủi ro định tính\n- Phân tích rủi ro định tính sử dụng các xếp hạng chủ quan, theo loại (Cao, Trung bình, Thấp) để đánh giá khả năng xảy ra và tác động của rủi ro thay vì các giá trị số chính xác. Phương pháp này nhanh hơn và dễ thực hiện hơn so với phân tích định lượng và thường được sử dụng để ưu tiên rủi ro ban đầu. Ngược lại, phân tích định lượng gán các giá trị tiền tệ cụ thể bằng cách sử dụng các công thức như ALE = ARO × SLE."
2fa5f188-515d-4820-a91b-0c868978fa20,Rainbow table attack,Kẻ tấn công thu được cơ sở dữ liệu chứa các mã băm mật khẩu và sử dụng các bảng được tính toán trước để ánh xạ các giá trị băm sang dạng văn bản gốc nhằm nhanh chóng khôi phục mật khẩu ban đầu. Đây là loại tấn công nào?,* Tấn công bảng cầu vồng,"- Category: Threats Vulnerabilities; Topics: Attack Types\n\n* Rainbow table attack: Tấn công bảng cầu vồng\n- Tấn công bảng cầu vồng sử dụng các bảng được tính toán trước để lưu trữ ánh xạ từ mã băm sang văn bản gốc, cho phép khôi phục mật khẩu nhanh chóng bằng cách chỉ cần tra cứu giá trị băm. Bảng cầu vồng đánh đổi không gian lưu trữ lấy thời gian tính toán, khiến chúng nhanh hơn nhiều so với các cuộc tấn công vét cạn. Việc thêm dữ liệu ngẫu nhiên vào mật khẩu (salting passwords) là biện pháp phòng vệ chính vì nó làm cho các bảng được tính toán trước trở nên không hiệu quả — mỗi giá trị ngẫu nhiên tạo ra một mã băm duy nhất ngay cả đối với các mật khẩu giống hệt nhau."
a1cd2a11-9d7a-4956-87bd-cc4b6197c1a4,Ransomware,"Các tập tin của một tổ chức đột nhiên bị mã hóa và một yêu cầu đòi tiền chuộc xuất hiện trên các máy trạm bị ảnh hưởng, yêu cầu thanh toán bằng tiền điện tử để lấy khóa giải mã. Loại phần mềm độc hại nào gây ra điều này?",* Phần mềm tống tiền,"- Category: Threats Vulnerabilities; Topics: Malware\n\n* Ransomware: Phần mềm tống tiền\n- Phần mềm tống tiền là loại phần mềm độc hại mã hóa các tập tin của nạn nhân và yêu cầu thanh toán (thường bằng tiền điện tử) để lấy khóa giải mã. Các biến thể phần mềm tống tiền hiện đại thường sử dụng các thuật toán mã hóa mạnh, khiến việc khôi phục tập tin gần như bất khả thi nếu không có khóa. Các tổ chức nên duy trì sao lưu ngoại tuyến, thực hiện phân đoạn mạng và triển khai các giải pháp phát hiện và phản hồi điểm cuối (EDR) để giảm thiểu các mối đe dọa từ phần mềm tống tiền."
7caca13a-4157-4bf2-a8d7-6b79f8a0bd46,Recovery Point Objective (RPO),Một tổ chức xác định rằng họ có thể chấp nhận mất tối đa 1 giờ dữ liệu giao dịch trong trường hợp hệ thống gặp sự cố. Chỉ số nào xác định mức độ chấp nhận mất dữ liệu này?,* Mục tiêu điểm phục hồi,"- Category: Program Management; Topics: Risk Management\n\n* Recovery Point Objective (RPO): Mục tiêu điểm phục hồi\n- Mục tiêu điểm phục hồi (RPO) xác định lượng mất mát dữ liệu tối đa có thể chấp nhận được tính bằng thời gian. RPO 1 giờ có nghĩa là tổ chức có thể chấp nhận mất mát dữ liệu trong vòng 1 giờ, điều này đòi hỏi phải sao lưu hoặc nhân bản dữ liệu ít nhất mỗi giờ một lần. RPO chi phối các quyết định về tần suất sao lưu và chiến lược nhân bản dữ liệu."
4cb825ae-3291-4d61-bad9-9835b63e9f79,Remote wipe,Một tổ chức triển khai giải pháp Quản lý thiết bị di động (MDM) để quản lý điện thoại thông minh thuộc sở hữu của công ty. Tính năng nào của MDM cho phép nhóm bảo mật xóa tất cả dữ liệu trên thiết bị bị mất hoặc bị đánh cắp?,* Xóa dữ liệu từ xa,- Category: Security Operations; Topics: Endpoint Security\n\n* Remote wipe: Xóa dữ liệu từ xa\n- Xóa dữ liệu từ xa là một tính năng của MDM cho phép quản trị viên xóa từ xa toàn bộ dữ liệu khỏi thiết bị được quản lý. Điều này rất quan trọng khi thiết bị bị mất hoặc bị đánh cắp để ngăn chặn truy cập trái phép vào dữ liệu nhạy cảm của công ty. Các giải pháp MDM thường có thể thực hiện xóa toàn bộ (khôi phục cài đặt gốc) hoặc xóa chọn lọc (chỉ xóa dữ liệu và ứng dụng của công ty).
0be3450a-e24b-4a1c-afd5-065c7b38fcea,Right to be forgotten (right to erasure),"Một công ty châu Âu xử lý dữ liệu cá nhân của công dân EU. Theo GDPR, cá nhân có quyền gì để yêu cầu xóa dữ liệu cá nhân của họ?",* Quyền được lãng quên (quyền được xóa bỏ),"- Category: Program Management; Topics: Governance Compliance\n\n* Right to be forgotten (right to erasure): Quyền được lãng quên (quyền được xóa bỏ)\n- Quyền được lãng quên theo GDPR (Điều 17, còn được gọi là Quyền xóa bỏ) cho phép chủ thể dữ liệu yêu cầu một tổ chức xóa dữ liệu cá nhân của họ khi dữ liệu đó không còn cần thiết cho mục đích thu thập ban đầu, khi sự đồng ý bị thu hồi hoặc dữ liệu được xử lý bất hợp pháp. Các tổ chức phải tuân thủ mà không chậm trễ quá mức, trừ một số trường hợp ngoại lệ theo luật định."
eb70603a-7f4a-4e47-8348-84a96c28e78c,Risk acceptance,"Sau khi đánh giá chi phí giảm thiểu rủi ro có xác suất xảy ra thấp và tác động nhỏ, ban quản lý quyết định rằng chi phí kiểm soát vượt quá tổn thất tiềm tàng. Họ ghi nhận rủi ro và chọn không thực hiện thêm các biện pháp kiểm soát. Đây là phản ứng rủi ro nào?",* Chấp nhận rủi ro,"- Category: Program Management; Topics: Risk Management\n\n* Risk acceptance: Chấp nhận rủi ro\n- Chấp nhận rủi ro là quyết định thừa nhận một rủi ro và chủ động không thực hiện thêm bất kỳ hành động nào để giảm thiểu rủi ro đó, thường là vì chi phí giảm thiểu vượt quá tổn thất dự kiến. Đây là một phản ứng rủi ro hợp lệ khi được ghi chép đầy đủ và có sự phê duyệt của ban quản lý. Rủi ro vẫn cần được ghi lại trong sổ đăng ký rủi ro và được xem xét định kỳ."
b61d4db3-af72-4e1f-98a6-d9f160f4f157,Risk avoidance,Một công ty quyết định ngừng cung cấp dịch vụ xử lý dữ liệu y tế nhạy cảm vì chi phí tuân thủ quy định quá cao so với doanh thu mà dịch vụ mang lại. Đây là chiến lược ứng phó rủi ro nào?,* Tránh rủi ro,"- Category: Program Management; Topics: Risk Management\n\n* Risk avoidance: Tránh rủi ro\n- Tránh rủi ro là biện pháp loại bỏ hoàn toàn rủi ro bằng cách ngừng hoạt động tạo ra rủi ro đó. Bằng cách ngừng hoạt động dịch vụ xử lý dữ liệu y tế nhạy cảm, tổ chức loại bỏ hoàn toàn các rủi ro tuân thủ, rủi ro rò rỉ dữ liệu và các chi phí liên quan. Tránh rủi ro là biện pháp thích hợp khi rủi ro lớn hơn lợi ích kinh doanh của hoạt động đó."
85759b8f-b498-448c-b490-c39ee628588e,Risk register,"Người quản lý an ninh duy trì một tài liệu liệt kê tất cả các rủi ro đã được xác định, xác suất xảy ra, tác động, người chịu trách nhiệm về rủi ro và các chiến lược giảm thiểu đã được lên kế hoạch. Tài liệu này được gọi là gì?",* Sổ đăng kí rủi ro,"- Category: Program Management; Topics: Risk Management\n\n* Risk register: Sổ đăng kí rủi ro\n- Sổ đăng ký rủi ro là một tài liệu trung tâm được sử dụng để ghi lại và theo dõi tất cả các rủi ro đã được xác định trong suốt quá trình quản lý rủi ro. Thông thường, nó bao gồm mô tả rủi ro, xác suất xảy ra, tác động, điểm rủi ro, người chịu trách nhiệm về rủi ro, chiến lược giảm thiểu và tình trạng hiện tại. Sổ đăng ký rủi ro là một tài liệu sống động, được xem xét và cập nhật thường xuyên khi rủi ro thay đổi."
de3d9ffc-5711-4f29-94d9-644863133170,Risk transference,Một tổ chức quyết định mua bảo hiểm an ninh mạng để trang trải các tổn thất tiềm tàng từ một cuộc tấn công bằng mã độc tống tiền. Chiến lược ứng phó rủi ro nào được thể hiện trong trường hợp này?,* Chuyển giao rủi ro,"- Category: Program Management; Topics: Risk Management\n\n* Risk transference: Chuyển giao rủi ro\n- Chuyển giao rủi ro là việc chuyển tác động tài chính của rủi ro sang bên thứ ba, thường là thông qua bảo hiểm hoặc các thỏa thuận hợp đồng. Bằng cách mua bảo hiểm an ninh mạng, tổ chức chuyển gánh nặng tài chính của sự cố mã độc tống tiền sang nhà cung cấp bảo hiểm. Cần lưu ý rằng, mặc dù rủi ro tài chính được chuyển giao, nhưng rủi ro về uy tín và sự gián đoạn hoạt động không thể được chuyển giao hoàn toàn."
90815b32-58d7-42dc-87ff-07e8d9f85901,Rootkit,"Một nhóm bảo mật phát hiện phần mềm độc hại trên máy chủ, phần mềm này ẩn mình bằng cách sửa đổi các lệnh gọi hệ thống và cấu trúc dữ liệu nhân hệ điều hành, khiến nó trở nên vô hình đối với các công cụ chống virus thông thường. Đây là loại phần mềm độc hại nào?",,"- Category: Threats Vulnerabilities; Topics: Malware\n\n- Rootkit là phần mềm độc hại được thiết kế để che giấu sự hiện diện của nó và duy trì quyền truy cập đặc quyền liên tục vào hệ thống. Rootkit có thể hoạt động ở cấp độ nhân hệ điều hành, sửa đổi các lệnh gọi hệ thống và cấu trúc dữ liệu để che giấu các tiến trình, tập tin và kết nối mạng khỏi hệ điều hành và các công cụ bảo mật. Rootkit cấp độ nhân đặc biệt nguy hiểm vì chúng chạy với các đặc quyền hệ thống cao nhất và cực kỳ khó phát hiện."
c376e9d3-8749-4c31-a834-f8c1e26c9d2b,Rules Of Engagement (ROE),"Trước khi tiến hành kiểm thử xâm nhập, nhóm kiểm thử và tổ chức sẽ thống nhất về phạm vi địa chỉ IP cần kiểm thử, khung thời gian kiểm thử, các kỹ thuật bị cấm và thông tin liên lạc khẩn cấp. Tài liệu này được gọi là gì?",* Quy tắc thực hiện,"- Category: Program Management; Topics: Security Awareness\n\n* Rules of engagement (ROE): Quy tắc thực hiện\n- Quy tắc thực hiện (ROE) xác định phạm vi, ranh giới và các ràng buộc của một cuộc kiểm thử xâm nhập. Chúng quy định rõ ràng các hệ thống và mạng nào nằm trong phạm vi, các phương pháp kiểm thử được phép, các kỹ thuật bị cấm (như tấn công từ chối dịch vụ), khung thời gian kiểm thử, quy trình liên lạc và thông tin liên hệ khẩn cấp. ROE bảo vệ cả nhóm kiểm thử và tổ chức bằng cách thiết lập các kỳ vọng rõ ràng và sự cho phép hợp pháp."
39a8df81-7d53-47ed-9755-bd541d3eb068,Sarbanes-Oxley Act (SOX),Một công ty niêm yết trên sàn chứng khoán phải đảm bảo tính chính xác và độ tin cậy của hệ thống báo cáo tài chính. Quy định nào của Hoa Kỳ yêu cầu ban quản lý đánh giá và báo cáo về kiểm soát nội bộ đối với báo cáo tài chính?,* Đạo luật Sarbanes-Oxley (SOX),"- Category: Program Management; Topics: Governance Compliance\n\n* Sarbanes-Oxley Act (SOX): Đạo luật Sarbanes-Oxley\n- Đạo luật Sarbanes-Oxley (SOX) yêu cầu các công ty niêm yết công khai phải thiết lập và duy trì các biện pháp kiểm soát nội bộ đối với báo cáo tài chính và ban quản lý phải đánh giá hiệu quả của chúng hàng năm. Mục 404 đặc biệt đề cập đến các biện pháp kiểm soát CNTT ảnh hưởng đến hệ thống tài chính, do đó bảo mật CNTT và kiểm soát truy cập là yếu tố quan trọng để tuân thủ SOX."
fa087256-0eac-4cd2-a5d7-57ca4129583f,Script kiddie,A teenager uses a freely available exploit tool downloaded from the internet to compromise a small business website without understanding how the exploit works. What type of threat actor is this?,* Nghiệp dư,"- Category: Threats Vulnerabilities; Topics: Threat Actors\n\n* Script kiddie: Kẻ tấn công nghiệp vụ\n- ""Script kiddie"" là những kẻ tấn công thiếu kinh nghiệm, sử dụng các công cụ và kịch bản có sẵn do người khác tạo ra mà không hiểu về công nghệ hoặc các lỗ hổng bảo mật. Họ thường thiếu kiến ​​thức kỹ thuật để phát triển các công cụ tấn công của riêng mình và dựa vào các tiện ích hack có sẵn. Mặc dù trình độ kỹ năng thấp, họ vẫn có thể gây ra thiệt hại đáng kể bằng cách sử dụng các công cụ tự động mạnh mẽ."
a8f19764-ccee-471d-917b-cdb164028016,Secure Access Service Edge (SASE),"Một công ty muốn hợp nhất các chức năng mạng và bảo mật của mình vào một dịch vụ duy nhất được cung cấp trên nền tảng đám mây, bao gồm SD-WAN, CASB, tường lửa dưới dạng dịch vụ (firewall-as-a-service) và truy cập mạng theo mô hình không tin cậy (zero trust). Kiến trúc nào được mô tả trong trường hợp này?",* Dịch vụ truy cập an toàn,"- Category: Security Architecture; Topics: Cloud Security\n\n* Secure Access Service Edge (SASE): Dịch vụ truy cập an toàn\n- SASE (Secure Access Service Edge) là một kiến ​​trúc được cung cấp trên nền tảng đám mây, tích hợp các dịch vụ mạng (SD-WAN) và bảo mật (CASB, FWaaS, ZTNA, SWG) thành một dịch vụ thống nhất, phân tán toàn cầu. SASE đưa bảo mật đến vùng biên của đám mây, gần hơn với người dùng và thiết bị, thay vì buộc tất cả lưu lượng truy cập phải đi qua một trung tâm dữ liệu tập trung. Cách tiếp cận này hỗ trợ lực lượng lao động phân tán hiện đại và các chiến lược ưu tiên đám mây."
20be6543-06fe-456f-ad24-8687fcc5d5fe,Security automation through scripting,Một quản trị viên bảo mật viết một kịch bản Python để truy vấn API tường lửa nhằm chặn các địa chỉ IP được gắn cờ bởi nguồn cấp dữ liệu tình báo mối đe dọa. Đây là một ví dụ về khái niệm nào trong hoạt động bảo mật?,* Tự động hóa bảo mật thông qua lập trình kịch bản,"- Category: Security Operations; Topics: Monitoring Alerting\n\n* Security automation through scripting: Tự động hóa bảo mật thông qua lập trình kịch bản\n- Sử dụng các kịch bản để tự động hóa các tác vụ bảo mật lặp đi lặp lại, chẳng hạn như cập nhật danh sách chặn tường lửa dựa trên thông tin tình báo về mối đe dọa, là một ví dụ điển hình về tự động hóa bảo mật. Các ngôn ngữ lập trình kịch bản như Python, PowerShell và Bash thường được sử dụng để tích hợp các công cụ bảo mật, tự động hóa phản hồi và giảm bớt khối lượng công việc thủ công cho các nhóm bảo mật."
